timestamp,ip_src,ip_dst,ip_proto,sport,dport,tcp_flags,label
1718872195.472732,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872195.560049,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872195.618797,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872195.709231,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872195.799453,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872195.877989,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872195.958311,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872196.028438,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872196.121909,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872196.213398,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872196.285769,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872196.355456,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872196.438676,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872196.515837,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872196.593278,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872196.666842,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872196.731008,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872196.821346,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872196.900878,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872196.979222,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872197.083895,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872197.196636,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872197.279467,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872197.35979,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872197.433028,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872197.503855,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872197.584406,0.0.0.0,255.255.255.255,17,68,67,0,0
1718872197.658626,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718872197.72806,192.168.200.67,239.254.127.63,17,48000,48000,0,0
1718872197.810109,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872197.883063,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872197.958692,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872198.0331,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872198.104024,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872198.182953,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872198.255021,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872198.331833,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872198.404395,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872198.49414,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872198.576203,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872198.649828,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872198.731784,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872198.808039,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872198.903534,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872198.981116,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872199.102225,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872199.17589,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872199.246953,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872199.330485,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872199.409848,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872199.501724,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872199.586946,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872199.655095,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872199.728508,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872199.818964,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872199.903664,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872199.98159,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872200.071732,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872200.150951,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872200.225672,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872200.301055,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872200.380919,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872200.521022,0.0.0.0,255.255.255.255,17,68,67,0,0
1718872200.601206,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872200.667352,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872200.740295,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872200.83037,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872200.916942,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872200.993822,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872201.075799,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872201.157279,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872201.238399,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872201.320376,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872201.410598,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872201.483124,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872201.567096,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872201.63909,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872201.721131,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872201.79334,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872201.871419,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872201.950115,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872202.030711,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872202.110764,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872202.232875,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872202.317241,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872202.400877,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872202.477383,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872202.550635,192.168.200.120,52.168.112.67,6,50678,443,S,0
1718872202.617425,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872202.700467,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872202.77998,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872202.851329,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872202.923657,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872202.999204,52.168.112.67,192.168.200.120,6,443,50678,SA,0
1718872203.066276,192.168.200.120,52.168.112.67,6,50678,443,A,0
1718872203.131919,192.168.200.120,52.168.112.67,6,50678,443,PA,0
1718872203.200015,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872203.281904,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872203.363658,52.168.112.67,192.168.200.120,6,443,50678,PA,0
1718872203.432577,192.168.200.120,52.168.112.67,6,50678,443,A,0
1718872203.498314,192.168.200.120,52.168.112.67,6,50678,443,PA,0
1718872203.565017,52.168.112.67,192.168.200.120,6,443,50678,A,0
1718872203.632713,192.168.200.120,52.168.112.67,6,50678,443,A,0
1718872203.699406,52.168.112.67,192.168.200.120,6,443,50678,A,0
1718872203.765784,192.168.200.120,52.168.112.67,6,50678,443,A,0
1718872203.832476,52.168.112.67,192.168.200.120,6,443,50678,A,0
1718872203.914164,192.168.200.120,52.168.112.67,6,50678,443,A,0
1718872203.974635,52.168.112.67,192.168.200.120,6,443,50678,A,0
1718872204.031057,52.168.112.67,192.168.200.120,6,443,50678,PA,0
1718872204.110544,192.168.200.120,52.168.112.67,6,50678,443,A,0
1718872204.174728,192.168.200.120,52.168.112.67,6,50678,443,PA,0
1718872204.233626,192.168.200.120,52.168.112.67,6,50678,443,PA,0
1718872204.297415,192.168.200.120,52.168.112.67,6,50678,443,A,0
1718872204.365583,192.168.200.120,52.168.112.67,6,50678,443,PA,0
1718872204.436666,52.168.112.67,192.168.200.120,6,443,50678,PA,0
1718872204.507006,52.168.112.67,192.168.200.120,6,443,50678,A,0
1718872204.582302,52.168.112.67,192.168.200.120,6,443,50678,A,0
1718872204.648838,52.168.112.67,192.168.200.120,6,443,50678,A,0
1718872204.714838,192.168.200.120,52.168.112.67,6,50678,443,A,0
1718872204.781473,52.168.112.67,192.168.200.120,6,443,50678,PA,0
1718872204.848163,192.168.200.120,52.168.112.67,6,50678,443,A,0
1718872204.914668,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872205.000215,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872205.077771,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872205.148307,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872205.225299,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872205.306554,192.168.200.120,152.199.19.160,6,50611,443,A,0
1718872205.363186,152.199.19.160,192.168.200.120,6,443,50611,A,0
1718872205.431972,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872205.529658,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872205.629682,192.168.200.121,224.0.0.251,17,5353,5353,0,0
1718872205.730064,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872205.807994,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872205.897931,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872205.974774,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872206.047529,192.168.200.68,255.255.255.255,17,43184,29810,0,0
1718872206.129109,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872206.213685,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872206.296929,192.168.200.120,20.42.73.27,6,50439,443,A,0
1718872206.364552,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872206.438974,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872206.52545,20.42.73.27,192.168.200.120,6,443,50439,A,0
1718872206.596638,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872206.678584,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872206.756501,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872206.828464,0.0.0.0,255.255.255.255,17,68,67,0,0
1718872206.911281,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872206.994019,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872207.122121,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872207.22537,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872207.305009,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872207.379174,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872207.4613,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872207.548035,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872207.627316,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872207.703526,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872207.781665,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872207.860903,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872207.945549,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872208.023576,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872208.10359,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872208.177012,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872208.265799,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872208.345267,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872208.43048,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872208.503432,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872208.577991,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872208.660189,192.168.200.231,239.254.127.63,17,48000,48000,0,0
1718872208.740883,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872208.821327,192.168.200.73,224.0.0.251,17,5353,5353,0,0
1718872208.896654,192.168.200.231,239.254.127.63,17,48000,48000,0,0
1718872208.971626,192.168.200.73,224.0.0.22,2,0,0,0,0
1718872209.045396,192.168.200.73,224.0.0.22,2,0,0,0,0
1718872209.126539,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872209.211071,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872209.290114,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872209.359431,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872209.442784,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872209.520679,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872209.59252,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872209.67711,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872209.759139,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872209.84441,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872209.920043,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872209.99355,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872210.075906,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872210.159509,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872210.243971,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872210.325232,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872210.401692,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872210.476707,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872210.558572,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872210.641515,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872210.725597,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872210.809313,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872210.890899,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872210.974462,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872211.052878,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872211.124479,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872211.207895,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872211.291854,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872211.374231,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872211.442691,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872211.592025,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872211.675118,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872211.759582,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872211.840788,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872211.923824,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872211.991445,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872212.094414,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872212.182731,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872212.256815,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872212.356586,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872212.437153,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872212.517089,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872212.591066,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872212.673425,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872212.758179,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872212.841029,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872212.924795,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872213.006153,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872213.083794,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872213.158142,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872213.24105,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872213.322514,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872213.406473,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872213.489022,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872213.573685,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872213.655625,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872213.74127,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872213.821219,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872213.888622,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872213.971975,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872214.054859,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872214.138881,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872214.207254,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872214.28805,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872214.372886,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872214.456725,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872214.538542,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872214.622473,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872214.700046,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872214.771718,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872214.873334,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872214.956029,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872215.020724,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872215.113374,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872215.201662,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872215.292969,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872215.363344,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872215.433052,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872215.501221,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872215.588011,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872215.657257,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872215.723711,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872215.801809,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872215.904079,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872216.000381,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872216.136088,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872216.23146,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872216.310007,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872216.404034,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872216.481758,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872216.545107,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872216.635643,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872216.73601,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872216.825404,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872216.967878,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872217.062544,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872217.159958,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872217.263695,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872217.357885,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872217.452305,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872217.546494,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872217.640285,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872217.718391,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872217.812208,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872217.893739,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872217.974905,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872218.068111,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872218.1549,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872218.244423,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872218.339569,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872218.424425,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872218.517433,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872218.603604,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872218.701874,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872218.791819,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872218.874441,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872218.956637,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872219.03453,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872219.111386,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872219.196261,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872219.295614,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872219.38589,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872219.468022,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872219.54103,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872219.615726,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872219.699448,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872219.783826,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872219.873472,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872219.965774,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872220.036619,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872220.119393,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872220.201814,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872220.283885,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872220.37376,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872220.455718,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872220.532636,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872220.611877,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872220.693292,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872220.780064,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872220.867215,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872220.962181,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872221.039651,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872221.149082,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872221.227877,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872221.306022,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872221.435965,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872221.54594,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872221.640007,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872221.733831,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872221.820633,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872221.914062,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872221.994044,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872222.07484,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872222.150146,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872222.239548,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872222.288489,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872222.366837,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872222.430307,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872222.550482,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872222.665062,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872222.76011,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872222.843173,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872222.933233,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872223.022671,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872223.104497,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872223.186484,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872223.268892,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872223.350162,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872223.448466,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872223.538299,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872223.631604,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872223.71701,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872223.798457,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872223.895754,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872223.987358,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872224.08249,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872224.168814,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872224.262669,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872224.351933,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872224.446676,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872224.531334,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872224.628296,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872224.717633,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872224.78395,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872224.849951,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872224.931425,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872225.020704,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872225.093239,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872225.171915,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872225.266912,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872225.345287,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872225.439237,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872225.533573,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872225.602128,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872225.695527,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872225.772455,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872225.846708,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872225.937586,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872226.011817,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872226.093408,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872226.16644,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872226.248274,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872226.32226,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872226.411852,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872226.510712,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872226.665834,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872226.759543,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872226.848079,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872226.93165,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872227.03449,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872227.126159,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872227.207682,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872227.294703,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872227.386192,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872227.466247,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872227.558836,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872227.647372,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872227.735579,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872227.827546,192.168.200.120,104.18.32.115,17,49664,443,0,0
1718872227.917805,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872227.99901,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872228.086222,104.18.32.115,192.168.200.120,17,443,49664,0,0
1718872228.180615,192.168.200.120,104.18.32.115,17,49664,443,0,0
